symbol,sweep_time,confirm_time,dir,fill_time,fill_price,stop,target_tp1,target_tp2,exit_time,exit_price,outcome,R,banked_r,is_asian_sweep,has_smt,market
ADA/USDT,2024-11-26 02:50:00,2024-11-26 03:25:00,SHORT,2024-11-26 03:33:00,0.9695,0.983,0.9561,0.9479,2024-11-26 05:35:00,0.983,INITIAL_STOP,-1.127,0.0,False,False,crypto
ADA/USDT,2024-11-26 14:35:00,2024-11-26 15:20:00,SHORT,2024-11-26 15:27:00,0.915,0.9375,0.8925,0.8786,2024-11-26 16:27:00,0.9375,INITIAL_STOP,-1.072,0.0,True,False,crypto
ADA/USDT,2024-12-01 08:40:00,2024-12-01 09:25:00,SHORT,2024-12-01 09:41:00,1.072,1.0794,1.0647,1.0601,2024-12-01 10:45:00,1.0702,BE_STOP,0.244,0.5,False,False,crypto
ADA/USDT,2024-12-03 07:30:00,2024-12-03 08:50:00,LONG,2024-12-03 09:22:00,1.2743,1.2505,1.2981,1.3128,2024-12-03 10:50:00,1.2505,INITIAL_STOP,-1.094,0.0,False,False,crypto
ADA/USDT,2024-12-03 10:50:00,2024-12-03 11:25:00,LONG,2024-12-03 13:15:00,1.2496,1.2281,1.2712,1.2845,2024-12-03 13:34:00,1.2281,INITIAL_STOP,-1.102,0.0,False,False,crypto
ADA/USDT,2024-12-10 00:30:00,2024-12-10 01:15:00,SHORT,2024-12-10 01:54:00,1.0221,1.0378,1.0065,0.9968,2024-12-10 02:27:00,0.9968,GRID_B_FULL_TP,1.194,1.309,False,False,crypto
ADA/USDT,2024-12-13 01:20:00,2024-12-13 02:05:00,LONG,2024-12-13 04:05:00,1.1047,1.09,1.1194,1.1284,2024-12-13 06:42:00,1.09,INITIAL_STOP,-1.133,0.0,False,False,crypto
ADA/USDT,2024-12-13 07:05:00,2024-12-13 07:35:00,LONG,2024-12-13 08:08:00,1.0851,1.0758,1.0943,1.1001,2024-12-13 09:38:00,1.087,BE_STOP,0.294,0.5,True,False,crypto
ADA/USDT,2024-12-18 17:45:00,2024-12-18 18:00:00,SHORT,2024-12-18 18:05:00,1.0379,1.0438,1.0321,1.0286,2024-12-18 18:16:00,1.0438,INITIAL_STOP,-1.315,0.0,False,False,crypto
ADA/USDT,2024-12-20 02:35:00,2024-12-20 03:05:00,SHORT,2024-12-20 03:16:00,0.9139,0.92,0.9078,0.9041,2024-12-20 03:36:00,0.9041,GRID_B_FULL_TP,1.044,1.309,False,False,crypto
ADA/USDT,2024-12-20 15:15:00,2024-12-20 15:55:00,SHORT,2024-12-20 16:06:00,0.883,0.8927,0.8733,0.8673,2024-12-20 16:41:00,0.8927,INITIAL_STOP,-1.16,0.0,True,False,crypto
ADA/USDT,2024-12-27 04:10:00,2024-12-27 04:50:00,SHORT,2024-12-27 06:00:00,0.8721,0.8779,0.8664,0.8628,2024-12-27 06:41:00,0.8779,INITIAL_STOP,-1.267,0.0,False,False,crypto
ADA/USDT,2025-01-04 01:00:00,2025-01-04 01:25:00,LONG,2025-01-04 01:30:00,1.0834,1.075,1.0918,1.097,2025-01-04 01:45:00,1.097,GRID_B_FULL_TP,1.083,1.309,False,False,crypto
ADA/USDT,2025-01-13 15:15:00,2025-01-13 15:30:00,SHORT,2025-01-13 15:39:00,0.9337,0.943,0.9244,0.9187,2025-01-13 16:22:00,0.9187,GRID_B_FULL_TP,1.132,1.309,True,False,crypto
ADA/USDT,2025-01-13 22:10:00,2025-01-13 22:35:00,SHORT,2025-01-13 22:55:00,0.949,0.9563,0.9417,0.9372,2025-01-14 01:01:00,0.9473,BE_STOP,0.272,0.5,False,False,crypto
ADA/USDT,2025-01-17 13:35:00,2025-01-17 14:10:00,LONG,2025-01-17 14:31:00,1.1123,1.0955,1.1291,1.1394,2025-01-17 15:26:00,1.1143,BE_STOP,0.383,0.5,False,False,crypto
ADA/USDT,2025-02-03 22:05:00,2025-02-03 23:15:00,SHORT,2025-02-04 00:04:00,0.8172,0.8257,0.8086,0.8033,2025-02-04 00:55:00,0.8033,GRID_B_FULL_TP,1.141,1.309,True,False,crypto
ADA/USDT,2025-02-07 01:50:00,2025-02-07 02:15:00,SHORT,2025-02-07 02:21:00,0.7276,0.7341,0.7211,0.7171,2025-02-07 04:08:00,0.7263,BE_STOP,0.303,0.5,False,False,crypto
ADA/USDT,2025-02-28 15:20:00,2025-02-28 15:35:00,SHORT,2025-02-28 15:45:00,0.6315,0.6381,0.6249,0.6207,2025-02-28 16:37:00,0.6304,BE_STOP,0.333,0.5,False,False,crypto
ADA/USDT,2025-03-03 14:55:00,2025-03-03 15:25:00,LONG,2025-03-03 15:33:00,0.9623,0.9251,0.9995,1.0226,2025-03-03 18:22:00,0.9251,INITIAL_STOP,-1.045,0.0,True,False,crypto
ADA/USDT,2025-03-11 05:15:00,2025-03-11 06:35:00,SHORT,2025-03-11 07:21:00,0.7246,0.7346,0.7145,0.7083,2025-03-11 09:16:00,0.7346,INITIAL_STOP,-1.127,0.0,False,False,crypto
ADA/USDT,2025-03-11 09:15:00,2025-03-11 10:00:00,SHORT,2025-03-11 10:07:00,0.7307,0.7398,0.7215,0.7159,2025-03-11 12:47:00,0.7159,GRID_B_FULL_TP,1.168,1.309,True,False,crypto
ADA/USDT,2025-03-19 18:05:00,2025-03-19 18:15:00,LONG,2025-03-19 18:20:00,0.7274,0.7177,0.7371,0.7431,2025-03-19 19:27:00,0.7287,BE_STOP,0.368,0.5,True,False,crypto
ADA/USDT,2025-03-31 17:25:00,2025-03-31 17:35:00,SHORT,2025-03-31 18:05:00,0.6582,0.665,0.6514,0.6472,2025-03-31 18:41:00,0.665,INITIAL_STOP,-1.171,0.0,True,False,crypto
ADA/USDT,2025-04-07 22:20:00,2025-04-07 23:20:00,SHORT,2025-04-08 00:07:00,0.5888,0.5959,0.5818,0.5775,2025-04-08 01:22:00,0.5878,BE_STOP,0.353,0.5,True,False,crypto
ADA/USDT,2025-04-14 00:20:00,2025-04-14 00:50:00,SHORT,2025-04-14 02:28:00,0.6458,0.6522,0.6393,0.6354,2025-04-14 02:32:00,0.6522,INITIAL_STOP,-1.177,0.0,False,False,crypto
ADA/USDT,2025-04-20 20:15:00,2025-04-20 20:55:00,SHORT,2025-04-20 21:00:00,0.6215,0.6269,0.6161,0.6127,2025-04-20 23:04:00,0.6204,BE_STOP,0.299,0.5,True,False,crypto
ADA/USDT,2025-05-24 04:20:00,2025-05-24 05:15:00,SHORT,2025-05-24 06:06:00,0.7625,0.7679,0.757,0.7536,2025-05-24 07:04:00,0.7611,BE_STOP,0.256,0.5,False,False,crypto
ADA/USDT,2025-06-11 19:05:00,2025-06-11 20:15:00,LONG,2025-06-11 21:32:00,0.703,0.698,0.708,0.711,2025-06-11 21:38:00,0.698,INITIAL_STOP,-1.25,0.0,True,False,crypto
ADA/USDT,2025-06-18 21:30:00,2025-06-18 22:15:00,SHORT,2025-06-18 22:24:00,0.6058,0.6108,0.6008,0.5977,2025-06-19 00:43:00,0.6108,INITIAL_STOP,-1.213,0.0,True,False,crypto
ADA/USDT,2025-07-11 16:05:00,2025-07-11 17:05:00,LONG,2025-07-11 17:14:00,0.7314,0.7219,0.7409,0.7468,2025-07-11 20:31:00,0.7327,BE_STOP,0.364,0.5,True,False,crypto
ADA/USDT,2025-07-11 21:40:00,2025-07-11 22:55:00,LONG,2025-07-12 00:32:00,0.7046,0.6922,0.7169,0.7245,2025-07-12 01:17:00,0.7245,GRID_B_FULL_TP,1.208,1.309,True,False,crypto
ADA/USDT,2025-07-11 22:20:00,2025-07-11 22:55:00,LONG,2025-07-12 00:32:00,0.7046,0.6922,0.7169,0.7245,2025-07-12 01:17:00,0.7245,GRID_B_FULL_TP,1.208,1.309,True,False,crypto
ADA/USDT,2025-07-14 05:50:00,2025-07-14 07:05:00,LONG,2025-07-14 08:13:00,0.7528,0.7441,0.7615,0.7669,2025-07-14 10:02:00,0.7541,BE_STOP,0.348,0.5,False,False,crypto
ADA/USDT,2025-07-15 10:15:00,2025-07-15 11:15:00,SHORT,2025-07-15 12:31:00,0.7324,0.7383,0.7265,0.7229,2025-07-15 12:43:00,0.7229,GRID_B_FULL_TP,1.09,1.309,False,False,crypto
ADA/USDT,2025-07-21 16:05:00,2025-07-21 16:30:00,LONG,2025-07-21 16:40:00,0.8957,0.8865,0.9049,0.9107,2025-07-21 17:29:00,0.8973,BE_STOP,0.329,0.5,True,False,crypto
ADA/USDT,2025-07-23 07:45:00,2025-07-23 08:10:00,LONG,2025-07-23 08:27:00,0.869,0.8646,0.8733,0.876,2025-07-23 09:09:00,0.8705,BE_STOP,0.149,0.5,True,False,crypto
ADA/USDT,2025-07-29 07:45:00,2025-07-29 08:10:00,SHORT,2025-07-29 08:15:00,0.8069,0.8111,0.8026,0.8,2025-07-29 09:16:00,0.8,GRID_B_FULL_TP,0.976,1.309,True,False,crypto
ADA/USDT,2025-08-03 11:10:00,2025-08-03 11:30:00,SHORT,2025-08-03 12:46:00,0.7261,0.7304,0.7218,0.7192,2025-08-03 14:15:00,0.7192,GRID_B_FULL_TP,1.011,1.309,True,False,crypto
ADA/USDT,2025-08-12 02:25:00,2025-08-12 02:55:00,SHORT,2025-08-12 04:13:00,0.7858,0.7895,0.7821,0.7798,2025-08-12 05:16:00,0.7798,GRID_B_FULL_TP,0.933,1.309,False,False,crypto
ADA/USDT,2025-08-14 08:35:00,2025-08-14 08:50:00,LONG,2025-08-14 08:56:00,0.9853,0.9786,0.992,0.9961,2025-08-14 09:02:00,0.9786,INITIAL_STOP,-1.26,0.0,False,False,crypto
ADA/USDT,2025-08-14 12:30:00,2025-08-14 13:50:00,LONG,2025-08-14 14:51:00,0.9267,0.8839,0.9695,0.9959,2025-08-14 21:31:00,0.8839,INITIAL_STOP,-1.038,0.0,True,False,crypto
ADA/USDT,2025-08-14 21:25:00,2025-08-14 21:50:00,LONG,2025-08-14 22:01:00,0.8884,0.8768,0.9,0.9072,2025-08-14 22:40:00,0.9072,GRID_B_FULL_TP,1.175,1.309,True,False,crypto
ADA/USDT,2025-08-18 22:15:00,2025-08-18 22:55:00,SHORT,2025-08-18 23:04:00,0.9295,0.9345,0.9245,0.9214,2025-08-18 23:43:00,0.9214,GRID_B_FULL_TP,0.981,1.309,False,False,crypto
ADA/USDT,2025-08-26 12:35:00,2025-08-26 12:55:00,SHORT,2025-08-26 13:31:00,0.8518,0.8588,0.8447,0.8404,2025-08-26 13:49:00,0.8404,GRID_B_FULL_TP,1.096,1.309,True,False,crypto
ADA/USDT,2025-09-13 13:50:00,2025-09-13 14:20:00,LONG,2025-09-13 14:38:00,0.9403,0.9262,0.9543,0.963,2025-09-13 16:47:00,0.9262,INITIAL_STOP,-1.118,0.0,True,False,crypto
ADA/USDT,2025-09-29 13:00:00,2025-09-29 13:15:00,LONG,2025-09-29 13:24:00,0.7914,0.7868,0.796,0.7988,2025-09-29 13:43:00,0.7988,GRID_B_FULL_TP,1.005,1.309,True,False,crypto
ADA/USDT,2025-10-05 02:30:00,2025-10-05 03:15:00,SHORT,2025-10-05 03:32:00,0.8594,0.8647,0.854,0.8507,2025-10-05 04:04:00,0.8578,BE_STOP,0.217,0.5,False,False,crypto
ADA/USDT,2025-10-05 02:55:00,2025-10-05 03:15:00,SHORT,2025-10-05 03:32:00,0.8594,0.8647,0.854,0.8507,2025-10-05 04:04:00,0.8578,BE_STOP,0.217,0.5,False,False,crypto
